,,,,
Numpy,Vectorization and broadcasting,"Extract the integer part of a random array of positive numbers using 4 different methods (★★☆)
Print the result.","Z = np.random.uniform(0,10,10)

print(Z - Z%1)
print(Z // 1)
print(np.floor(Z))
print(Z.astype(int))
print(np.trunc(Z))",50,"[4. 2. 8. 0. 3. 7. 9. 5. 7. 9.]
[4. 2. 8. 0. 3. 7. 9. 5. 7. 9.]
[4. 2. 8. 0. 3. 7. 9. 5. 7. 9.]
[4 2 8 0 3 7 9 5 7 9]
[4. 2. 8. 0. 3. 7. 9. 5. 7. 9.]"
Numpy,Vectorization and broadcasting,"Consider two random arrays A and B, check if they are equal (★★☆)
Print the result.","A = np.random.randint(0,2,5)
B = np.random.randint(0,2,5)

# Assuming identical shape of the arrays and a tolerance for the comparison of values
equal = np.allclose(A,B)
print(equal)

# Checking both the shape and the element values, no tolerance (values have to be exactly equal)
equal = np.array_equal(A,B)
print(equal)",54,"False
False"
Numpy,Vectorization and broadcasting,"Make an array immutable (read-only) (★★☆)
Print the result.","Z = np.zeros(10)
Z.flags.writeable = False
Z[0] = 1",56,"[ERROR] Traceback (most recent call last):
  File ""<string>"", line 4, in <module>
ValueError: assignment destination is read-only"
Numpy,Vectorization and broadcasting,"Consider a random 10x2 matrix representing cartesian coordinates, convert them to polar coordinates (★★☆)
Print the result.","Z = np.random.random((10,2))
X,Y = Z[:,0], Z[:,1]
R = np.sqrt(X**2+Y**2)
T = np.arctan2(Y,X)
print(R)
print(T)",56,"[0.57252467 0.91137137 0.77340607 0.81284509 0.3169809  0.85470956
 0.1693644  0.62853931 0.48933242 0.82315806]
[0.77985606 0.4937261  0.88104334 0.63844228 0.46415504 1.48101358
 0.47704524 0.10165502 1.22255291 0.25003248]"
Numpy,Core array literacy,"Set negative values to 0 using clipping (ReLU). (★★☆)
Print the result.","Z = np.linspace(-3, 3, 7)
Z = Z.clip(min=0)
print(Z)",58,[0. 0. 0. 0. 1. 2. 3.]
Numpy,Vectorization and broadcasting,"Check if a 1D array is non-decreasing. (★★☆)
Print the result.","Z = np.array([1,2,2,4,5])
is_mono = np.all(np.diff(Z) >= 0)
print(is_mono)",58,True
Numpy,Core array literacy,"Repeat each element of a vector a variable number of times. (★★☆)
Print the result.","x = np.array([1,2,3])
repeats = np.array([1,3,2])
y = np.repeat(x, repeats)
print(y)",58,[1 2 2 2 3 3]
Numpy,Core array literacy,"Shuffle the rows of a 2D array. (★★☆)
Print the result.","Z = np.arange(12).reshape(4,3)
perm = np.random.permutation(Z.shape[0])
print(Z[perm])",58,"[[ 9 10 11]
 [ 6  7  8]
 [ 0  1  2]
 [ 3  4  5]]"
Numpy,Indexing and selection,"Map integer labels to new values using fancy indexing. (★★☆)
Print the result.","labels = np.array([0,2,1,2,0])
values = np.array([10, 20, 30])
mapped = values[labels]
print(mapped)",58,[10 30 20 30 10]
Numpy,Indexing and selection,"Create an 8x8 checkerboard array using slicing. (★★☆)
Print the result.","Z = np.zeros((8,8), dtype=int)
Z[1::2, ::2] = 1
Z[::2, 1::2] = 1
print(Z)",58,"[[0 1 0 1 0 1 0 1]
 [1 0 1 0 1 0 1 0]
 [0 1 0 1 0 1 0 1]
 [1 0 1 0 1 0 1 0]
 [0 1 0 1 0 1 0 1]
 [1 0 1 0 1 0 1 0]
 [0 1 0 1 0 1 0 1]
 [1 0 1 0 1 0 1 0]]"
Numpy,Indexing and selection,"What is the equivalent of enumerate for numpy arrays? (★★☆)
Print the result.","Z = np.arange(9).reshape(3,3)
for index, value in np.ndenumerate(Z):
    print(index, value)
for index in np.ndindex(Z.shape):
    print(index, Z[index])",58,"(0, 0) 0
(0, 1) 1
(0, 2) 2
(1, 0) 3
(1, 1) 4
(1, 2) 5
(2, 0) 6
(2, 1) 7
(2, 2) 8
(0, 0) 0
(0, 1) 1
(0, 2) 2
(1, 0) 3
(1, 1) 4
(1, 2) 5
(2, 0) 6
(2, 1) 7
(2, 2) 8"
Numpy,Vectorization and broadcasting,"Set every 3rd element of a vector to -1. (★★☆)
Print the result.","Z = np.arange(12)
Z[::3] = -1
print(Z)",58,[-1  1  2 -1  4  5 -1  7  8 -1 10 11]
Numpy,Core array literacy,"Rotate a 2D array by 90 degrees counterclockwise. (★★☆)
Print the result.","Z = np.arange(9).reshape(3,3)
R = np.rot90(Z)
print(R)",58,"[[2 5 8]
 [1 4 7]
 [0 3 6]]"
Numpy,Core array literacy,"Flip a 2D array horizontally and vertically. (★★☆)
Print the result.","Z = np.arange(9).reshape(3,3)
H = Z[:, ::-1]
V = Z[::-1, :]
print(H)
print(V)",58,"[[2 1 0]
 [5 4 3]
 [8 7 6]]
[[6 7 8]
 [3 4 5]
 [0 1 2]]"
Numpy,Core array literacy,"Extract the first superdiagonal (k=1) of a square matrix. (★★☆)
Print the result.","Z = np.arange(25).reshape(5,5)
d = np.diag(Z, k=1)
print(d)",58,[ 1  7 13 19]
Numpy,Indexing and selection,"Create a boolean mask for the upper triangular part including diagonal. (★★☆)
Print the result.","n = 5
mask = np.triu(np.ones((n,n), dtype=bool))
print(mask)",58,"[[ True  True  True  True  True]
 [False  True  True  True  True]
 [False False  True  True  True]
 [False False False  True  True]
 [False False False False  True]]"
Numpy,Indexing and selection,"Get unique rows of a 2D array. (★★☆)
Print the result.","Z = np.array([[1,2,3],[1,2,3],[2,3,4]])
U = np.unique(Z, axis=0)
print(U)",58,"[[1 2 3]
 [2 3 4]]"
Numpy,Vectorization and broadcasting,"Min-max scale a vector to the [0,1] interval. (★★☆)
Print the result.","Z = np.random.rand(10)
Z = (Z - Z.min()) / (Z.ptp())
print(Z)",58,"[ERROR] Traceback (most recent call last):
  File ""<string>"", line 3, in <module>
AttributeError: 'numpy.ndarray' object has no attribute 'ptp'"
Numpy,Vectorization and broadcasting,"Tile a 1D vector into a 2D matrix and compute column means. (★★☆)
Print the result.","v = np.arange(5)
M = np.tile(v, (4,1))
cm = M.mean(axis=0)
print(M)
print(cm)",58,"[[0 1 2 3 4]
 [0 1 2 3 4]
 [0 1 2 3 4]
 [0 1 2 3 4]]
[0. 1. 2. 3. 4.]"
Numpy,Vectorization and broadcasting,"Compute row-wise cumulative sums of a 2D array. (★★☆)
Print the result.","Z = np.arange(12).reshape(3,4)
R = Z.cumsum(axis=1)
print(R)",58,"[[ 0  1  3  6]
 [ 4  9 15 22]
 [ 8 17 27 38]]"
Numpy,Applied patterns and advanced,"Create a structured array with `x` and `y` coordinates covering the [0,1]x[0,1] area (★★☆)
Print the result.","Z = np.zeros((5,5), [('x',float),('y',float)])
Z['x'], Z['y'] = np.meshgrid(np.linspace(0,1,5),
                             np.linspace(0,1,5))
print(Z)",58,"[[(0.  , 0.  ) (0.25, 0.  ) (0.5 , 0.  ) (0.75, 0.  ) (1.  , 0.  )]
 [(0.  , 0.25) (0.25, 0.25) (0.5 , 0.25) (0.75, 0.25) (1.  , 0.25)]
 [(0.  , 0.5 ) (0.25, 0.5 ) (0.5 , 0.5 ) (0.75, 0.5 ) (1.  , 0.5 )]
 [(0.  , 0.75) (0.25, 0.75) (0.5 , 0.75) (0.75, 0.75) (1.  , 0.75)]
 [(0.  , 1.  ) (0.25, 1.  ) (0.5 , 1.  ) (0.75, 1.  ) (1.  , 1.  )]]"
Numpy,Vectorization and broadcasting,"Stack two arrays along a new axis and take the mean. (★★☆)
Print the result.","A = np.random.rand(3,4)
B = np.random.rand(3,4)
S = np.stack([A,B], axis=0).mean(axis=0)
print(S)",58,"[[0.31206589 0.56800654 0.28367568 0.66187566]
 [0.21160109 0.68957924 0.6353237  0.22636494]
 [0.24468365 0.54233246 0.73668624 0.96023693]]"
Numpy,Vectorization and broadcasting,"Remove all-zero rows from a 2D array. (★★☆)
Print the result.","Z = np.array([[0,0,0],[1,0,2],[0,0,0],[3,4,5]])
Z = Z[~(Z==0).all(axis=1)]
print(Z)",58,"[[1 0 2]
 [3 4 5]]"
Numpy,Indexing and selection,"Get coordinates of nonzero elements from a binary mask. (★★☆)
Print the result.","Z = np.zeros((4,5), dtype=int)
Z[1,2] = 1; Z[3,4] = 1
coords = np.argwhere(Z)
print(coords)",58,"[[1 2]
 [3 4]]"
Numpy,Indexing and selection,"Compute a histogram of values with 5 bins and return bin counts. (★★☆)
Print the result.","Z = np.random.rand(100)
counts, edges = np.histogram(Z, bins=5, range=(0.0, 1.0))
print(counts)
print(edges)",60,"[20 22 18 18 22]
[0.  0.2 0.4 0.6 0.8 1. ]"
Numpy,Applied patterns and advanced,Print the minimum and maximum representable values for each numpy scalar type (★★☆),"for dtype in [np.int8, np.int32, np.int64]:
   print(np.iinfo(dtype).min)
   print(np.iinfo(dtype).max)
for dtype in [np.float32, np.float64]:
   print(np.finfo(dtype).min)
   print(np.finfo(dtype).max)
   print(np.finfo(dtype).eps)",60,"-128
127
-2147483648
2147483647
-9223372036854775808
9223372036854775807
-3.4028235e+38
3.4028235e+38
1.1920929e-07
-1.7976931348623157e+308
1.7976931348623157e+308
2.220446049250313e-16"
Numpy,Vectorization and broadcasting,"Interleave two equal-length vectors elementwise. (★★☆)
Print the result.","a = np.array([1,3,5])
b = np.array([2,4,6])
out = np.ravel(np.column_stack((a,b)))
print(out)",60,[1 2 3 4 5 6]
Numpy,Vectorization and broadcasting,"Pad a 2D array with a constant 1-wide border of -1. (★★☆)
Print the result.","Z = np.ones((3,3), dtype=int)
P = np.pad(Z, pad_width=1, mode='constant', constant_values=-1)
print(P)",60,"[[-1 -1 -1 -1 -1]
 [-1  1  1  1 -1]
 [-1  1  1  1 -1]
 [-1  1  1  1 -1]
 [-1 -1 -1 -1 -1]]"
Numpy,Indexing and selection,"How to randomly place p elements in a 2D array? (★★☆)
Print the result.","# Author: Divakar

n = 10
p = 3
Z = np.zeros((n,n))
np.put(Z, np.random.choice(range(n*n), p, replace=False),1)
print(Z)",60,"[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]"
Numpy,Indexing and selection,"How to sort an array by the nth column? (★★☆)
Print the result.","# Author: Steve Tjoa

Z = np.random.randint(0,10,(3,3))
print(Z)
print(Z[Z[:,1].argsort()])",60,"[[2 1 8]
 [5 2 5]
 [7 3 6]]
[[2 1 8]
 [5 2 5]
 [7 3 6]]"
Numpy,Vectorization and broadcasting,"One-hot encode integer labels from 0..K-1. (★★☆)
Print the result.","labels = np.array([0,2,1,2])
K = labels.max() + 1
onehot = np.eye(K)[labels]
print(onehot)",60,"[[1. 0. 0.]
 [0. 0. 1.]
 [0. 1. 0.]
 [0. 0. 1.]]"
Numpy,Indexing and selection,"Mask elements of an array where another array exceeds 0.5. (★★☆)
Print the result.","Z = np.random.rand(4,4)
Y = np.random.rand(4,4)
Z[Y > 0.5] = -1
print(Z)",60,"[[ 0.14159384 -1.          0.64613209  0.7921272 ]
 [ 0.11454557  0.71502814  0.66959616 -1.        ]
 [-1.          0.10595674  0.8494133  -1.        ]
 [-1.          0.39363278 -1.         -1.        ]]"
Numpy,Vectorization and broadcasting,"Convert an RGB image to grayscale using dot product. (★★☆)
Print the result.","I = np.random.randint(0, 256, (4,4,3)).astype(np.uint8)
G = np.dot(I[...,:3], [0.299, 0.587, 0.114])
print(G)",60,"[[153.506 107.705 166.418 127.088]
 [199.612 156.776 190.38  115.287]
 [ 71.01  228.706 192.557  77.841]
 [188.672 120.394 153.159 106.723]]"
Numpy,Applied patterns and advanced,"Create a structured array representing a position (x,y) and a color (r,g,b) (★★☆)
Print the result.","Z = np.zeros(10, [ ('position', [ ('x', float, 1),
                                  ('y', float, 1)]),
                   ('color',    [ ('r', float, 1),
                                  ('g', float, 1),
                                  ('b', float, 1)])])
print(Z)",60,"[(([0.], [0.]), ([0.], [0.], [0.])) (([0.], [0.]), ([0.], [0.], [0.]))
 (([0.], [0.]), ([0.], [0.], [0.])) (([0.], [0.]), ([0.], [0.], [0.]))
 (([0.], [0.]), ([0.], [0.], [0.])) (([0.], [0.]), ([0.], [0.], [0.]))
 (([0.], [0.]), ([0.], [0.], [0.])) (([0.], [0.]), ([0.], [0.], [0.]))
 (([0.], [0.]), ([0.], [0.], [0.])) (([0.], [0.]), ([0.], [0.], [0.]))]"
Numpy,Vectorization and broadcasting,"Normalize a vector to unit L2 length. (★★☆)
Print the result.","Z = np.random.rand(10)
Z = Z / np.linalg.norm(Z)
print(Z)",60,"[0.27995634 0.07506861 0.14604666 0.40894894 0.20797201 0.20250243
 0.43321546 0.27503238 0.45066407 0.4204095 ]"
Numpy,Indexing and selection,"Find the nearest value from a given value in an array (★★☆)
Print the result.","Z = np.random.uniform(0,1,10)
z = 0.5
m = Z.flat[np.abs(Z - z).argmin()]
print(m)",60,0.4259094837948626
Numpy,Indexing and selection,"Compute a 1D moving average with window size 3 using convolution. (★★☆)
Print the result.","x = np.arange(10, dtype=float)
kernel = np.ones(3)/3.0
ma = np.convolve(x, kernel, mode='valid')
print(ma)",60,[1. 2. 3. 4. 5. 6. 7. 8.]
Numpy,Core array literacy,"Safely divide two arrays, treating division by zero as 0. (★★☆)
Print the result.","a = np.array([1.0, 2.0, 0.0])
b = np.array([2.0, 0.0, 3.0])
out = np.divide(a, b, out=np.zeros_like(a), where=b!=0)
print(out)",60,[0.5 0.  0. ]
Numpy,Indexing and selection,"Randomly select k unique rows from a 2D array. (★★☆)
Print the result.","Z = np.random.randint(0,10,(10,3))
k = 4
idx = np.random.choice(Z.shape[0], k, replace=False)
print(Z[idx])",60,"[[3 2 6]
 [1 9 8]
 [5 1 2]
 [9 4 1]]"
Numpy,Indexing and selection,"Get unique values and their counts, sorted by count desc. (★★☆)
Print the result.","Z = np.random.randint(0,5,20)
vals, cnts = np.unique(Z, return_counts=True)
order = np.argsort(cnts)[::-1]
print(vals[order])
print(cnts[order])",60,"[2 0 1 3 4]
[5 5 5 3 2]"
Numpy,Indexing and selection,"Compute softmax over a vector. (★★☆)
Print the result.","z = np.array([1.0, 2.0, 3.0])
e = np.exp(z - z.max())
softmax = e / e.sum()
print(softmax)",60,[0.09003057 0.24472847 0.66524096]
Numpy,Core array literacy,"Generate a random permutation matrix of size n. (★★☆)
Print the result.","n = 5
P = np.eye(n)[np.random.permutation(n)]
print(P)",60,"[[1. 0. 0. 0. 0.]
 [0. 0. 1. 0. 0.]
 [0. 0. 0. 0. 1.]
 [0. 1. 0. 0. 0.]
 [0. 0. 0. 1. 0.]]"
Numpy,Applied patterns and advanced,"Generate a 2D Gaussian-like array using the exact grid and parameters below (★★☆)
Use X, Y = np.meshgrid(np.linspace(-1,1,10), np.linspace(-1,1,10))
Then D = np.sqrt(X*X+Y*Y), sigma = 1.0, mu = 0.0, and
G = np.exp(-((D-mu)**2 / (2.0 * sigma**2)))
Print G.","X, Y = np.meshgrid(np.linspace(-1,1,10), np.linspace(-1,1,10))
D = np.sqrt(X*X+Y*Y)
sigma, mu = 1.0, 0.0
G = np.exp(-( (D-mu)**2 / ( 2.0 * sigma**2 ) ) )
print(G)",62,"[[0.36787944 0.44822088 0.51979489 0.57375342 0.60279818 0.60279818
  0.57375342 0.51979489 0.44822088 0.36787944]
 [0.44822088 0.54610814 0.63331324 0.69905581 0.73444367 0.73444367
  0.69905581 0.63331324 0.54610814 0.44822088]
 [0.51979489 0.63331324 0.73444367 0.81068432 0.85172308 0.85172308
  0.81068432 0.73444367 0.63331324 0.51979489]
 [0.57375342 0.69905581 0.81068432 0.89483932 0.9401382  0.9401382
  0.89483932 0.81068432 0.69905581 0.57375342]
 [0.60279818 0.73444367 0.85172308 0.9401382  0.98773022 0.98773022
  0.9401382  0.85172308 0.73444367 0.60279818]
 [0.60279818 0.73444367 0.85172308 0.9401382  0.98773022 0.98773022
  0.9401382  0.85172308 0.73444367 0.60279818]
 [0.57375342 0.69905581 0.81068432 0.89483932 0.9401382  0.9401382
  0.89483932 0.81068432 0.69905581 0.57375342]
 [0.51979489 0.63331324 0.73444367 0.81068432 0.85172308 0.85172308
  0.81068432 0.73444367 0.63331324 0.51979489]
 [0.44822088 0.54610814 0.63331324 0.69905581 0.73444367 0.73444367
  0.69905581 0.63331324 0.54610814 0.44822088]
 [0.36787944 0.44822088 0.51979489 0.57375342 0.60279818 0.60279818
  0.57375342 0.51979489 0.44822088 0.36787944]]"
Numpy,Vectorization and broadcasting,"Standardize each column of a matrix to zero mean and unit std. (★★☆)
Print the result.","X = np.random.randn(5, 4)
X = (X - X.mean(axis=0)) / X.std(axis=0, ddof=0)
print(X)",62,"[[ 1.40469618 -1.22025664 -1.57277145  0.88360839]
 [-1.35792998  1.77309263  0.98873144  0.37054491]
 [ 0.53170776 -0.27248252  0.25102389  1.07712429]
 [-0.89455739  0.21589242  1.01218449 -1.48525444]
 [ 0.31608344 -0.49624589 -0.67916837 -0.84602316]]"
Numpy,Core array literacy,"Solve a linear system Ax = b for a random 3x3 A. (★★☆)
Print the result.","A = np.random.rand(3,3)
b = np.random.rand(3)
x = np.linalg.solve(A, b)
print(x)",62,[ 5.14506648  0.47077899 -4.38722011]
Numpy,Vectorization and broadcasting,"Compute column-wise quartiles (0.25, 0.5, 0.75). (★★☆)
Print the result.","X = np.random.randn(100,3)
q = np.quantile(X, [0.25, 0.5, 0.75], axis=0)
print(q)",62,"[[-0.49251721 -0.61809092 -0.72365599]
 [-0.00706699  0.11535494  0.02562234]
 [ 0.84945466  0.91432367  0.72241158]]"
Numpy,Vectorization and broadcasting,"Subtract the mean of each row of a matrix (★★☆)
Print the result.","# Author: Warren Weckesser

X = np.random.rand(5, 10)

# Recent versions of numpy
Y = X - X.mean(axis=1, keepdims=True)

# Older versions of numpy
Y = X - X.mean(axis=1).reshape(-1, 1)

print(Y)",62,"[[-0.38319189  0.00882367 -0.1750345  -0.35522474  0.5079892   0.05089086
  -0.22387468  0.24632219 -0.11764188  0.44094177]
 [ 0.14796244  0.15437542  0.01179455 -0.46516048  0.0689555  -0.05635658
   0.08551346  0.44360694 -0.44147799  0.05078673]
 [-0.19198306  0.44187083 -0.24142991 -0.03958377  0.07343688 -0.12095197
   0.39130212 -0.13598446 -0.17249766 -0.00417899]
 [ 0.13545534 -0.26779492  0.13541999 -0.15180051  0.34405964  0.45543967
  -0.30020802 -0.36311538 -0.0200415   0.03258569]
 [-0.14970781  0.41353103  0.05889307  0.13121059 -0.39064405  0.04437748
  -0.26178678 -0.36702406  0.06075783  0.46039269]]"
Numpy,Indexing and selection,"Find the bounding box of nonzero entries in a 2D array. (★★☆)
Print the result.","Z = np.zeros((6,7), dtype=int)
Z[2:5, 3:6] = 1
rows = np.any(Z, axis=1)
cols = np.any(Z, axis=0)
rmin, rmax = np.where(rows)[0][[0, -1]]
cmin, cmax = np.where(cols)[0][[0, -1]]
print((rmin, rmax, cmin, cmax))",62,"(np.int64(2), np.int64(4), np.int64(3), np.int64(5))"
Numpy,Applied patterns and advanced,"Considering two arrays with shape (1,3) and (3,1), how to compute their sum using an iterator? (★★☆)
Print the result.","A = np.arange(3).reshape(3,1)
B = np.arange(3).reshape(1,3)
it = np.nditer([A,B,None])
for x,y,z in it: z[...] = x + y
print(it.operands[2])",62,"[[0 1 2]
 [1 2 3]
 [2 3 4]]"
Numpy,Core array literacy,"Keep only elements within k=1 diagonal band of a square matrix. (★★☆)
Print the result.","Z = np.arange(25).reshape(5,5)
mask = np.abs(np.arange(5)[:,None] - np.arange(5)[None,:]) <= 1
Z = Z * mask
print(Z)",62,"[[ 0  1  0  0  0]
 [ 5  6  7  0  0]
 [ 0 11 12 13  0]
 [ 0  0 17 18 19]
 [ 0  0  0 23 24]]"
Numpy,Applied patterns and advanced,"Create an array class that has a name attribute (★★☆)
Print the result.","class NamedArray(np.ndarray):
    def __new__(cls, array, name=""no name""):
        obj = np.asarray(array).view(cls)
        obj.name = name
        return obj
    def __array_finalize__(self, obj):
        if obj is None: return
        self.name = getattr(obj, 'name', ""no name"")

Z = NamedArray(np.arange(10), ""range_10"")
print (Z.name)",62,range_10
Numpy,Vectorization and broadcasting,"Rank elements within a vector (0-based) using argsort twice. (★★☆)
Print the result.","Z = np.array([10, 40, 20, 30])
ranks = Z.argsort().argsort()
print(ranks)",62,[0 3 1 2]
Numpy,Indexing and selection,"How to tell if a given 2D array has null columns? (★★☆)
Print the result.","# Author: Warren Weckesser

# null : 0 
Z = np.random.randint(0,3,(3,10))
print((~Z.any(axis=0)).any())

# null : np.nan
Z=np.array([
    [0,1,np.nan],
    [1,2,np.nan],
    [4,5,np.nan]
])
print(np.isnan(Z).all(axis=0))",62,"False
[False False  True]"
Numpy,Core array literacy,"Create a 2D Manhattan distance map from the center. (★★☆)
Print the result.","n = 5
Y, X = np.ogrid[:n, :n]
center = (n//2, n//2)
D = np.abs(Y - center[0]) + np.abs(X - center[1])
print(D)",62,"[[4 3 2 3 4]
 [3 2 1 2 3]
 [2 1 0 1 2]
 [3 2 1 2 3]
 [4 3 2 3 4]]"
Numpy,Core array literacy,"Create sliding window views (size=3) over a 1D array. (★★☆)
Print the result.","x = np.arange(7)
from numpy.lib.stride_tricks import sliding_window_view
W = sliding_window_view(x, window_shape=3)
print(W)",64,"[[0 1 2]
 [1 2 3]
 [2 3 4]
 [3 4 5]
 [4 5 6]]"
Numpy,Applied patterns and advanced,"Given two arrays, X and Y, construct the Cauchy matrix C (Cij =1/(xi - yj)) (★★☆)
Print the result.","# Author: Evgeni Burovski

X = np.arange(8)
Y = X + 0.5
C = 1.0 / np.subtract.outer(X, Y)
print(np.linalg.det(C))",64,3638.1636371179666
Numpy,Vectorization and broadcasting,"Find indices of the top-3 largest elements in a vector. (★★☆)
Print the result.","Z = np.random.rand(10)
k = 3
idx = np.argpartition(Z, -k)[-k:]
idx = idx[np.argsort(Z[idx])[::-1]]
print(idx)",64,[4 0 2]
Numpy,Vectorization and broadcasting,"Replace NaNs in each column with the column mean. (★★☆)
Print the result.","X = np.random.randn(5,4)
X[::2, 1] = np.nan
col_means = np.nanmean(X, axis=0)
idx = np.where(np.isnan(X))
X[idx] = np.take(col_means, idx[1])
print(X)",64,"[[-0.68251698 -0.27056533 -0.34717368  1.62302513]
 [ 2.25959845 -0.76308003 -1.5788158  -0.73524404]
 [ 0.39078776 -0.27056533  0.51673811  0.04037029]
 [-1.12575257  0.22194937 -0.46028186 -1.89396384]
 [-2.39524508 -0.27056533 -0.54098371 -0.22534603]]"
Numpy,Vectorization and broadcasting,"Batched dot products of row-aligned vectors using einsum. (★★☆)
Print the result.","A = np.random.rand(5,4)
B = np.random.rand(5,4)
dots = np.einsum('ij,ij->i', A, B)
print(dots)",64,[0.2411849  1.63791094 0.99392208 1.74768498 1.28837497]
Numpy,Indexing and selection,"Compute the correlation matrix between columns. (★★☆)
Print the result.","X = np.random.randn(100,4)
C = np.corrcoef(X, rowvar=False)
print(C)",64,"[[ 1.         -0.12835261  0.0905946   0.03156166]
 [-0.12835261  1.         -0.18839136  0.08954937]
 [ 0.0905946  -0.18839136  1.          0.05502689]
 [ 0.03156166  0.08954937  0.05502689  1.        ]]"
Numpy,Applied patterns and advanced,"How to convert a float (32 bits) array into an integer (32 bits) array in place?
Print the result.","# Thanks Vikas (https://stackoverflow.com/a/10622758/5989906)
# & unutbu (https://stackoverflow.com/a/4396247/5989906)
Z = (np.random.rand(10)*100).astype(np.float32)
Y = Z.view(np.int32)
Y[:] = Z
print(Y)",64,[91 14  7 70 53 86 61 12 43 46]
Numpy,Core array literacy,"For each row, set only the max element to 1 and others to 0. (★★☆)
Print the result.","Z = np.random.rand(4,5)
idx = Z.argmax(axis=1)
out = np.zeros_like(Z)
out[np.arange(Z.shape[0]), idx] = 1
print(out)",64,"[[0. 0. 0. 0. 1.]
 [0. 0. 0. 1. 0.]
 [0. 0. 0. 0. 1.]
 [0. 0. 0. 0. 1.]]"
Numpy,Applied patterns and advanced,"How to read the following file? (★★☆)
1, 2, 3, 4, 5
6,  ,  , 7, 8
 ,  , 9,10,11
Print the result.","from io import StringIO

# Fake file
s = StringIO('''1, 2, 3, 4, 5

                6,  ,  , 7, 8

                 ,  , 9,10,11
''')
Z = np.genfromtxt(s, delimiter=',', dtype=np.int)
print(Z)",64,"[ERROR] Traceback (most recent call last):
  File ""<string>"", line 11, in <module>
  File ""/home/stellar-thread/Applications/pdf-split-tool/backend/.venv/lib/python3.12/site-packages/numpy/__init__.py"", line 775, in __getattr__
    raise AttributeError(__former_attrs__[attr], name=None)
AttributeError: module 'numpy' has no attribute 'int'.
`np.int` was a deprecated alias for the builtin `int`. To avoid this error in existing code, use `int` by itself. Doing this will not modify any behavior and is safe. When replacing `np.int`, you may wish to use e.g. `np.int64` or `np.int32` to specify the precision. If you wish to review your current use, check the release note link for additional information.
The aliases was originally deprecated in NumPy 1.20; for more details and guidance see the original release note at:
    https://numpy.org/devdocs/release/1.20.0-notes.html#deprecations"
Numpy,Indexing and selection,"Compute block sums by reshaping a 2D array into 2x2 blocks. (★★☆)
Print the result.","Z = np.arange(4*6).reshape(4,6)
Z2 = Z.reshape(2,2,3,2)
block_sums = Z2.sum(axis=(1,3))
print(block_sums)",66,"[[14 22 30]
 [62 70 78]]"
Numpy,Applied patterns and advanced,"Consider a random vector with shape (100,2) representing coordinates, find point by point distances (★★☆)
Print the result.","Z = np.random.random((10,2))
X,Y = np.atleast_2d(Z[:,0], Z[:,1])
D = np.sqrt( (X-X.T)**2 + (Y-Y.T)**2)
print(D)

# Much faster with scipy
import scipy
# Thanks Gavin Heverly-Coulson (#issue 1)
import scipy.spatial

Z = np.random.random((10,2))
D = scipy.spatial.distance.cdist(Z,Z)
print(D)",66,"[ERROR] Traceback (most recent call last):
  File ""<string>"", line 8, in <module>
ModuleNotFoundError: No module named 'scipy'"
Numpy,Indexing and selection,"Compute cosine similarity matrix between row vectors. (★★☆)
Print the result.","X = np.random.rand(5,4)
norms = np.linalg.norm(X, axis=1, keepdims=True)
S = (X @ X.T) / (norms @ norms.T)
print(S)",66,"[[1.         0.80378514 0.79234472 0.66140213 0.8206145 ]
 [0.80378514 1.         0.9577044  0.91974193 0.83739071]
 [0.79234472 0.9577044  1.         0.97520674 0.84711683]
 [0.66140213 0.91974193 0.97520674 1.         0.84030333]
 [0.8206145  0.83739071 0.84711683 0.84030333 1.        ]]"
Numpy,Indexing and selection,"Compute k=2 nearest neighbors (indices) for points in 2D. (★★☆)
Print the result.","Z = np.random.rand(6,2)
X, Y = Z[:,None,:], Z[None,:,:]
dist2 = ((X - Y)**2).sum(axis=2)
k = 2
idx = np.argpartition(dist2, kth=k+1, axis=1)[:, 1:k+1]
print(idx)",66,"[[3 2]
 [3 0]
 [0 3]
 [0 2]
 [1 5]
 [1 2]]"
Numpy,Vectorization and broadcasting,"Index of first nonzero element in each row (or -1 if none). (★★☆)
Print the result.","Z = np.array([[0,0,3],[0,2,0],[0,0,0]])
mask = Z != 0
idx = np.where(mask.any(axis=1), mask.argmax(axis=1), -1)
print(idx)",66,[ 2  1 -1]
